Id,UnitId,Tainted,Channel,Trust,WorkerId,CountryCode,City,Ip,Response1,Response2,Response3,Classifier,Exclude,Training
2909653620,1403461967,FALSE,neodev,1,40308306,VEN,Caracas,201.209.147.89,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,baggage_lost_status,123,0
2909678746,1403461967,FALSE,neodev,1,43603766,VEN,,186.24.4.226,I hope you can find my lost luggage,You have a department of lost and found?,Please give me information about my lost luggage,baggage_lost_status,0,0
2909633248,1403461967,FALSE,neodev,1,40956186,EGY,,62.114.130.5,You want a refund,You want a refund,You want a refund,refund_general,0,0
2909671095,1403461967,FALSE,neodev,1,36720613,NGA,Lagos,129.56.12.42,I want to know the status of my lost luggage,Has my luggage been found,I have not gotten a feedback concerning my lost luggage,baggage_lost_status,0,0
2909671487,1403461967,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,baggage_lost_status,123,0
2909677679,1403461967,FALSE,clixsense,1,43784612,TUR,Istanbul,85.102.167.40,Can you update me about my lost luggage,I am checking the status of my lost  luggage,Is there any good news regarding my lost luggage,baggage_lost_status,0,0
2909711085,1403461967,FALSE,clixsense,1,40411309,IND,Mumbai,49.33.241.4,Where is luggage lost department,what is the process to claim lost luggage,what are possibilities  of recovering lost luggage.,baggage_lost_status,0,0
2909692630,1403461967,FALSE,elite,1,43719755,PHL,Talisay,49.145.133.254,Where can I check my lost luggage?,How do I find my lost luggage?,Will you refund me for my lost luggage?,baggage_lost_status,0,0
2909671996,1403461967,FALSE,neodev,1,43911470,EGY,,197.160.22.54,i want to ask if you found my luggage ?,please quickly find my luggage,when i should call to check for my lost luggage ?,baggage_lost_status,0,0
2909721018,1403461967,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,I would like to know if my luggage showed up,my luggage has been found,I need to know about the condition of my luggage,baggage_lost_status,0,0
2909734803,1403461967,FALSE,elite,1,43821915,MEX,Mexico,201.110.7.224,I need reports on my lost luggage,I lost my luggage and I want to know what happens help,Have they located my luggage yet?,baggage_lost_status,0,0
2909728664,1403461967,FALSE,neodev,1,43698317,EGY,Cairo,41.45.210.26,Please . Have you found my lost luggage?,Did you find my bag?,Have you found my luggage?,baggage_lost_status,0,0
2909732914,1403461967,FALSE,neodev,1,40214667,VEN,Acarigua,186.91.118.158,Cuando me daran respuesta de mi equipaje?,Al  encontrarlo cuando entregaran mi equipaje?,cuando se extrav√≠a un equipaje que se debe hacer?,baggage_lost_status,123,0
2909649461,1403461967,FALSE,neodev,1,38366779,RUS,Bryansk,2.93.179.230,jhgjdgaskgqiu,hdsajkgdasjkasdgjk,kasdhaksjdhiqwu,baggage_lost_status,123,0
2909821453,1403461967,FALSE,elite,1,43908741,VEN,Caracas,190.203.210.88,can you help me find my luggage  please,I really need my luggage thank you.,I need to have my luggage lost so I can get to my destination with my belongings,baggage_lost_status,0,0
2909730449,1403461967,FALSE,neodev,1,43875791,SRB,Belgrade,93.87.165.30,Does the airline find my lost luggage?,If the airlane does not find my luggage where I can fill a form for refund?,How much time does it take to inform me about finding mu lost luggage?,baggage_lost_status,0,0
2909635084,1403461967,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,booking_change,0,0
2909635287,1403461967,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,shfshdfhdsfh,fdshfhfdhf,fshfdhdfh,baggage_lost_status,123,0
2909675673,1403461967,FALSE,neodev,1,43642821,EGY,,156.198.110.44,did the airline  found my lost luggage,can the airline  found my lost luggage,my luggage was lost ineed the airline to help me to find them,baggage_lost_status,0,0
2909798170,1403461967,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,I would like to know about lost Luggage.,You could find my Luggage?,My Luggage intact?,baggage_lost_status,0,0
2909729099,1403461967,FALSE,clixsense,1,33330056,VEN,Barquisimeto,186.93.100.6,my luggage does not appear what can I do to locate it?,Does the airline have any type of insurance in case of misplacing my luggage?,how will my lost luggage arrive to me?,baggage_lost_status,0,0
2909757516,1403461956,FALSE,neodev,1,43825606,VEN,Barquisimeto,201.249.96.90,no thanks.,What is missing for the flight to leave ??,what are you doing happy day,booking_cancel,123,0
2909644972,1403461956,FALSE,clixsense,1,43806607,VEN,Caracas,200.41.119.187,How do I cancel my flight?,I need assistance to cancel my flight,Can you help me to cancel my flight please?,booking_cancel,0,0
2909662055,1403461956,FALSE,neodev,1,40062468,PER,Lima,179.7.132.177,I would like to cancel my flight something important has come up here is it possible?,Will I get my money back if I cancel the flight?,Do I have to pay anything extra to cancel my flight?,booking_cancel,0,0
2909662014,1403461956,FALSE,neodev,1,42432753,MAR,Casablanca,160.178.120.179,please i have a problem can i give my ticket to another person ?,can i travel in another time please ?,please can you help me to cancel this flight ?,booking_cancel,12,0
2909661228,1403461956,FALSE,neodev,1,43700704,VEN,Maracay,200.93.85.111,How can I cancel my flight?,Where can I go to do the flight cancellation?,if I cancel my flight !!,booking_cancel,0,0
2909645232,1403461956,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,I would like to cancel my flight due to an inconvenite,I want to extend my ticket for another opportunity,could you tell me how I cancel my flight,booking_cancel,2,0
2909643252,1403461956,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,I'm not interested in your offer,would not be convenient,I disagree,booking_cancel,123,0
2909630446,1403461956,FALSE,neodev,1,40956186,EGY,,62.114.130.5,You want to cancel your flight,You want to cancel your flight,You want to cancel your flight,booking_cancel,0,0
2909924374,1403461956,FALSE,neodev,1,43690074,VEN,Caracas,186.188.70.36,How can i cancel my flight?,If i cancel i get a refund?,Can i speak with the manager?,booking_cancel,3,0
2909631968,1403461956,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,booking_change,0,0
2909691913,1403461956,FALSE,neodev,1,38366779,RUS,Bryansk,2.93.179.230,hsdakjdhajkdh,hkakjdhakj,jkhdakjdhajk,booking_cancel,123,0
2909676441,1403461956,FALSE,neodev,1,43783122,EGY,Assiut,197.39.73.95,I want to cancel my trip,Is there another trip because I want to cancel my trip,My wife will give birth and I will not be able to travel,booking_cancel,0,0
2909750723,1403461956,FALSE,clixsense,1,34968890,PHL,Pasig City,120.28.109.117,What's your rules on flight cancellation?,Can I get a refund?,Do you have any charges for booking cancellations?,booking_cancel,0,0
2909658566,1403461956,FALSE,neodev,1,43772050,VEN,,190.79.26.39,I was presented with a situation beyond my reach. I want to cancel my flight date,Can you cancel my flight?,I want to cancel my flight for another day since I can not travel ...,booking_cancel,0,0
2909707135,1403461956,FALSE,neodev,1,43891052,EGY,Cairo,41.237.73.219,i want to cancel my flight,can i please cancel my flight ?,i would like to  cancel my flight,booking_cancel,0,0
2909780439,1403461956,FALSE,clixsense,1,43661991,PAK,Karachi,111.88.150.92,Yes I want to cancel my flight.,I am feeling sick I want to cancel my flight.,I want to cancel my flight for today because of some family issue.,booking_cancel,0,0
2909740142,1403461956,FALSE,clixsense,1,41904763,VEN,Caracas,190.36.114.90,I would like to cancel my flight,I will not be able to travel I would like to cancel my flight,would be so kind to cancel my flight,booking_cancel,0,0
2909667979,1403461956,FALSE,clixsense,1,43250263,UKR,Poltava,213.174.29.4,I want to cancel my flight,how can I cancel my flight,what you need to do to cancel your flight,booking_cancel,0,0
2909785285,1403461956,FALSE,neodev,1,41766417,VEN,Maracay,201.208.26.242,I can not get to my flight can I cancel it?,did I have an unforeseen event that I need to cancel my flight?...,Can I cancel my flight?,booking_cancel,0,0
2909686378,1403461956,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,booking_cancel,123,0
2909751087,1403461956,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,I'd like to cancel your flight,Help to cancel my flight,My plans have changed cancel my flight,booking_cancel,0,0
2909646445,1403461956,FALSE,neodev,1,36312400,VEN,Puerto Ordaz,190.207.114.243,Can I book another flight?,Can I change the date?,Is it possible to cancel it?,booking_change,0,0
2909703274,1403461956,FALSE,neodev,1,38372558,BRA,Goiania,200.163.232.161,Do I pay any fee to cancel the flight?,How will I be refunded for a canceled flight?,How to cancel the purchase made by my credit card?,booking_cancel,0,0
2909690409,1403461956,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,I want to cancel my flight.,I want to cancel my flight.,I want to cancel my flight.,booking_cancel,0,0
2909668807,1403461956,FALSE,neodev,1,43799932,EGY,Cairo,197.39.170.251,would you mind canceling my flight please,is it available to cancel my flight please,what about canceling my flight,booking_cancel,0,0
2909632677,1403461956,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,qrqrtqtrtqrq,rtq4t35634trg,reghetherahet,booking_cancel,123,0
2909692779,1403461956,FALSE,clixsense,1,40289526,TUR,Denizli,176.233.184.158,ƒ± need an important job to do,no,no,booking_cancel,123,0
2909715587,1403461956,FALSE,neodev,1,32512686,VEN,Maracay,200.93.70.139,I want another date to travel,my passport expired,When can I change my flight?,booking_change,2,0
2909639706,1403461956,FALSE,neodev,1,42740374,TUR,Ankara,176.88.29.229,i want to cancel my flight how can i ?,i want to cancel my flight how can i ? what happened my flight?,what will you say if i don't go?,booking_cancel,0,0
2909753993,1403461956,FALSE,neodev,1,43603766,VEN,,186.24.4.226,Where should I go to cancel my flight?,I will not be able to arrive on time on the flight,I had a problem and I will not be able to travel. I must cancel my flight,booking_cancel,0,0
2909800242,1403461956,FALSE,clixsense,1,39078729,EGY,Cairo,41.237.4.122,Can I cancel my trip?,Can I cancel my reservation?,Can I cancel my booking?,booking_cancel,0,0
2909691295,1403461956,FALSE,neodev,1,43644467,VEN,Caracas,190.204.151.234,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,booking_cancel,123,0
2909684550,1403461956,FALSE,neodev,1,43661460,VEN,,190.207.59.93,I want to cancel my flight?,do you give me back my money?,I need to cancel my flight,booking_cancel,0,0
2909683959,1403461956,FALSE,clixsense,1,43624128,LKA,Colombo,123.231.107.173,I want to cancel my booking,I postponed my flight,how about my refund?,booking_cancel,23,0
2909652557,1403461956,FALSE,clixsense,1,43784612,TUR,Istanbul,85.102.167.40,I have to cancel my flight can you help me please.,There is an emergency and I must reschedule my flight.,Something important came up can I cancel my flight?,booking_cancel,0,0
2909712755,1403461956,FALSE,neodev,1,33110177,VEN,Car√∫pano,190.204.98.175,Could you help me cancelling my flight please?,I do not want to travel now.,Please cancel my flight.,booking_cancel,0,0
2909721070,1403461956,FALSE,neodev,1,40141799,VEN,,190.198.74.31,hello i want cancel my flight,hello can i cancel my flight right now?,hello how i can cancel my flight?,booking_cancel,0,0
2909680277,1403461956,FALSE,clixsense,1,43726491,UKR,Khmelnitskiy,46.252.216.42,How can I cancel my ticket?,Where can I cancel my ticket?,how much money will I lose when I return the ticket?,booking_cancel,0,0
2909649304,1403461956,FALSE,neodev,1,43911470,EGY,,197.160.22.54,i want to cancel my ticket,how much the penalty f i want to cancel my ticket ?,if it possible to cancel my ticket ?,booking_cancel,0,0
2909770446,1403461956,FALSE,clixsense,1,21764533,HRV,Rijeka,78.2.113.83,Sorry but I must cancel my flight.,I want to cancel my flight.,Would it be the problem that I cancel my flight now.,booking_cancel,0,0
2909703281,1403461974,FALSE,neodev,1,38372558,BRA,Goiania,200.163.232.161,My flight is to date wrong please repair.,My flight is on the wrong date I need another date.,I need to change a flight date because it has another date.,booking_change,0,0
2909634296,1403461953,FALSE,neodev,1,43348248,CRI,Grecia,186.176.228.248,I need to change my flight can you help me?,I need to stay a couple more days her can you change my flight?,What other flights are schedule for coming days?,booking_change,0,0
